"","location","age_group","forecast_date","target_end_date","horizon","observed","lower_95","lower_80","lower_50","median","upper_50","upper_80","upper_95"
"47","DE","60+",2024-10-24,2024-11-10,3,169794,95182.9174213433,109853.116107569,123877.737031548,141326.064801664,160108.236361409,179476.019804358,203527.771556734
"48","DE","60+",2024-10-24,2024-11-17,4,154380,85451.0678064593,98752.7298587862,112857.052852181,129621.141763316,148133.549722475,167599.564998358,192698.659063367
"49","DE","00+",2024-10-31,2024-11-03,1,1098257,881007.175892332,948649.545365,1010131.45889607,1085265.5689781,1165872.98036905,1241473.41049689,1330114.51355634
"50","DE","00+",2024-10-31,2024-11-10,2,1458246,988458.65411252,1087485.44180023,1177382.41727155,1293488.65540388,1420676.00212907,1538640.37503687,1683712.00039564
"51","DE","00+",2024-10-31,2024-11-17,3,1372614,912788.636373154,1014981.43880014,1120261.78698752,1251066.9216996,1393150.99573473,1538932.27802471,1713010.45742349
"52","DE","00+",2024-10-31,2024-11-24,4,1410858,923297.315497925,1027578.59567412,1140765.38739911,1284017.09077377,1444602.30895777,1606822.45609477,1792894.85212823
"53","DE","00-04",2024-10-31,2024-11-03,1,156082,139297.58881251,146767.890331872,153348.036739038,161094.935665736,169436.17233333,177567.850995917,186725.032445847
"54","DE","00-04",2024-10-31,2024-11-10,2,181588,149089.428483833,158778.708081293,167910.736971697,178612.928534527,190657.928916296,202165.557284287,215139.235231166
"55","DE","00-04",2024-10-31,2024-11-17,3,192937,147587.350221856,158787.412711706,169678.108001884,182319.066422591,195977.181129175,209493.08582208,224998.264823855
"56","DE","00-04",2024-10-31,2024-11-24,4,184791,159886.08957241,172276.545022648,185373.756609261,200110.459482304,215612.139204211,231666.83502284,249678.680762474
"57","DE","05-14",2024-10-31,2024-11-03,1,117440,88536.5373579361,96158.9848082704,103180.309134627,111747.195938805,121232.503059495,129929.187358104,140439.252339738
"58","DE","05-14",2024-10-31,2024-11-10,2,164040,103883.701634377,115636.25982828,126277.08734863,140165.746006508,155529.194941726,170232.104582878,188752.601596716
"59","DE","05-14",2024-10-31,2024-11-17,3,181000,107203.11395009,120853.570052487,134094.744770901,151375.648732945,170070.211839821,189272.559872497,214487.314948545
"60","DE","05-14",2024-10-31,2024-11-24,4,176497,114309.690661366,128627.779001159,143612.291886685,163446.928443287,185228.623994129,207947.913776586,233758.491154142
"61","DE","15-34",2024-10-31,2024-11-03,1,312855,250211.066158768,271705.509844939,291799.278388657,315365.541802021,341687.657255004,368780.244747199,399557.150607088
"62","DE","15-34",2024-10-31,2024-11-10,2,443559,278637.518440179,310849.795177683,339639.49280064,375523.555979898,415653.350625529,456479.157201951,503252.710353757
"63","DE","15-34",2024-10-31,2024-11-17,3,398352,255849.830911324,287961.41800077,319936.452584908,357974.735194487,401990.568207123,445898.997857437,498729.200821855
"64","DE","15-34",2024-10-31,2024-11-24,4,419158,254924.300791008,287871.037901681,321633.742639618,362600.053880234,408741.325792407,455197.333287979,514981.967088915
"65","DE","35-59",2024-10-31,2024-11-03,1,394014,292180.394792798,321338.628520677,347987.448369376,379922.992281197,412775.264110367,446280.639510813,489907.366113239
"66","DE","35-59",2024-10-31,2024-11-10,2,522197,329560.906937152,369206.201942774,410195.048582874,458463.608349566,513517.13092334,568373.323756373,636707.827320708
"67","DE","35-59",2024-10-31,2024-11-17,3,466565,288018.669892791,331076.830275231,374058.453381592,428538.238447511,491757.298720115,555419.010589661,636315.378305051
"68","DE","35-59",2024-10-31,2024-11-24,4,497822,281283.83196779,324158.985118785,371348.775450813,430466.580627463,496773.265459671,566138.856003236,656254.390048017
"69","DE","60+",2024-10-31,2024-11-03,1,135354,102360.499763713,110713.110539255,119061.181991342,129538.502074612,140558.690080728,151929.419043121,164795.394820953
"70","DE","60+",2024-10-31,2024-11-10,2,169794,110342.389606781,124515.460233075,136994.509531479,153012.578371996,170595.603675404,188767.9597173,211430.478244437
"71","DE","60+",2024-10-31,2024-11-17,3,154380,94630.0134254094,107232.053539916,120234.186962642,137155.432340248,156863.826512478,176351.140341186,200215.54035782
"72","DE","60+",2024-10-31,2024-11-24,4,154140,87353.0271830716,100530.936519929,114003.810800779,131718.344449593,152075.4008973,173196.471135937,198535.119102367
"73","DE","00+",2024-11-07,2024-11-10,1,1458246,1064429.43222974,1145258.425724,1218347.11756246,1305550.48753139,1400733.61115264,1489510.14131019,1598908.00388276
"74","DE","00+",2024-11-07,2024-11-17,2,1372614,969596.423805271,1066151.51642959,1156678.64003632,1267625.14712941,1386881.78310687,1508111.99923853,1644815.11980329
