location,age_group,forecast_date,target_end_date,horizon,type,quantile,value
DE,05-14,2024-07-04,2024-07-28,4,quantile,0.9,170900
DE,05-14,2024-07-04,2024-07-28,4,quantile,0.975,215300
DE,05-14,2024-07-04,2024-07-28,4,mean,NA,112119.201119306
DE,15-34,2024-07-04,2024-07-07,1,quantile,0.025,133700
DE,15-34,2024-07-04,2024-07-07,1,quantile,0.1,160200
DE,15-34,2024-07-04,2024-07-07,1,quantile,0.25,187000
DE,15-34,2024-07-04,2024-07-07,1,quantile,0.5,220600
DE,15-34,2024-07-04,2024-07-07,1,quantile,0.75,258400
DE,15-34,2024-07-04,2024-07-07,1,quantile,0.9,296300
DE,15-34,2024-07-04,2024-07-07,1,quantile,0.975,343200
DE,15-34,2024-07-04,2024-07-07,1,mean,NA,225316.926379466
DE,15-34,2024-07-04,2024-07-14,2,quantile,0.025,120700
DE,15-34,2024-07-04,2024-07-14,2,quantile,0.1,149800
DE,15-34,2024-07-04,2024-07-14,2,quantile,0.25,180000
DE,15-34,2024-07-04,2024-07-14,2,quantile,0.5,218500
DE,15-34,2024-07-04,2024-07-14,2,quantile,0.75,262600
DE,15-34,2024-07-04,2024-07-14,2,quantile,0.9,307500
DE,15-34,2024-07-04,2024-07-14,2,quantile,0.975,363800
DE,15-34,2024-07-04,2024-07-14,2,mean,NA,224749.030705928
DE,15-34,2024-07-04,2024-07-21,3,quantile,0.025,110200
DE,15-34,2024-07-04,2024-07-21,3,quantile,0.1,141500
DE,15-34,2024-07-04,2024-07-21,3,quantile,0.25,174700
DE,15-34,2024-07-04,2024-07-21,3,quantile,0.5,217800
DE,15-34,2024-07-04,2024-07-21,3,quantile,0.75,267900
DE,15-34,2024-07-04,2024-07-21,3,quantile,0.9,319500
DE,15-34,2024-07-04,2024-07-21,3,quantile,0.975,385100
DE,15-34,2024-07-04,2024-07-21,3,mean,NA,225581.319187585
DE,15-34,2024-07-04,2024-07-28,4,quantile,0.025,101500
DE,15-34,2024-07-04,2024-07-28,4,quantile,0.1,134900
DE,15-34,2024-07-04,2024-07-28,4,quantile,0.25,170900
DE,15-34,2024-07-04,2024-07-28,4,quantile,0.5,218500
DE,15-34,2024-07-04,2024-07-28,4,quantile,0.75,274600
DE,15-34,2024-07-04,2024-07-28,4,quantile,0.9,333200
DE,15-34,2024-07-04,2024-07-28,4,quantile,0.975,408400
DE,15-34,2024-07-04,2024-07-28,4,mean,NA,228015.825728857
DE,35-59,2024-07-04,2024-07-07,1,quantile,0.025,143900
DE,35-59,2024-07-04,2024-07-07,1,quantile,0.1,171000
DE,35-59,2024-07-04,2024-07-07,1,quantile,0.25,198400
DE,35-59,2024-07-04,2024-07-07,1,quantile,0.5,232500
DE,35-59,2024-07-04,2024-07-07,1,quantile,0.75,270800
DE,35-59,2024-07-04,2024-07-07,1,quantile,0.9,308900
DE,35-59,2024-07-04,2024-07-07,1,quantile,0.975,355900
DE,35-59,2024-07-04,2024-07-07,1,mean,NA,237109.918624027
DE,35-59,2024-07-04,2024-07-14,2,quantile,0.025,129300
DE,35-59,2024-07-04,2024-07-14,2,quantile,0.1,159100
DE,35-59,2024-07-04,2024-07-14,2,quantile,0.25,189600
DE,35-59,2024-07-04,2024-07-14,2,quantile,0.5,228300
DE,35-59,2024-07-04,2024-07-14,2,quantile,0.75,272500
DE,35-59,2024-07-04,2024-07-14,2,quantile,0.9,317100
DE,35-59,2024-07-04,2024-07-14,2,quantile,0.975,372800
DE,35-59,2024-07-04,2024-07-14,2,mean,NA,234318.706806734
DE,35-59,2024-07-04,2024-07-21,3,quantile,0.025,117900
DE,35-59,2024-07-04,2024-07-21,3,quantile,0.1,149700
DE,35-59,2024-07-04,2024-07-21,3,quantile,0.25,183100
DE,35-59,2024-07-04,2024-07-21,3,quantile,0.5,226100
DE,35-59,2024-07-04,2024-07-21,3,quantile,0.75,275800
DE,35-59,2024-07-04,2024-07-21,3,quantile,0.9,326700
DE,35-59,2024-07-04,2024-07-21,3,quantile,0.975,391100
DE,35-59,2024-07-04,2024-07-21,3,mean,NA,233519.426632927
DE,35-59,2024-07-04,2024-07-28,4,quantile,0.025,108700
DE,35-59,2024-07-04,2024-07-28,4,quantile,0.1,142500
DE,35-59,2024-07-04,2024-07-28,4,quantile,0.25,178500
DE,35-59,2024-07-04,2024-07-28,4,quantile,0.5,225800
DE,35-59,2024-07-04,2024-07-28,4,quantile,0.75,281200
DE,35-59,2024-07-04,2024-07-28,4,quantile,0.9,338700
DE,35-59,2024-07-04,2024-07-28,4,quantile,0.975,412000
DE,35-59,2024-07-04,2024-07-28,4,mean,NA,234817.208515302
DE,60+,2024-07-04,2024-07-07,1,quantile,0.025,49300
DE,60+,2024-07-04,2024-07-07,1,quantile,0.1,61300
DE,60+,2024-07-04,2024-07-07,1,quantile,0.25,74300
DE,60+,2024-07-04,2024-07-07,1,quantile,0.5,90900
DE,60+,2024-07-04,2024-07-07,1,quantile,0.75,109900
DE,60+,2024-07-04,2024-07-07,1,quantile,0.9,129100
DE,60+,2024-07-04,2024-07-07,1,quantile,0.975,152800
DE,60+,2024-07-04,2024-07-07,1,mean,NA,93593.046777913
DE,60+,2024-07-04,2024-07-14,2,quantile,0.025,45200
DE,60+,2024-07-04,2024-07-14,2,quantile,0.1,57500
DE,60+,2024-07-04,2024-07-14,2,quantile,0.25,70900
