"","location","age_group","forecast_date","target_end_date","horizon","observed","lower_95","lower_80","lower_50","median","upper_50","upper_80","upper_95"
"45","DE","60+",2024-10-24,2024-10-27,1,177983,119492.973410141,137916.381837652,156797.761702259,180822.834389602,208529.10833496,237077.691576761,273630.293929188
"46","DE","60+",2024-10-24,2024-11-03,2,135354,125603.225389529,145789.066465861,166587.300281582,193193.188263492,224048.339389169,256011.022610898,297154.853115141
"47","DE","60+",2024-10-24,2024-11-10,3,169794,130634.689243912,154983.923240145,180595.945501976,214045.909656336,253691.473046426,295615.50954945,350715.814503639
"48","DE","60+",2024-10-24,2024-11-17,4,154380,127427.732149876,155084.053505922,184883.753502981,224754.660151176,273223.884211416,325724.38053885,396418.082684363
"49","DE","00+",2024-10-31,2024-11-03,1,1098257,979598.132047997,1126497.65999509,1276528.45795568,1466769.84724238,1685362.96341161,1909825.34734142,2196220.79135816
"50","DE","00+",2024-10-31,2024-11-10,2,1458246,928415.314475963,1101154.49151616,1282803.90903524,1519979.54430968,1801006.21680939,2098105.06420292,2488474.47806686
"51","DE","00+",2024-10-31,2024-11-17,3,1372614,814998.541814602,986381.383170826,1170079.38200045,1414568.85692936,1710144.69768143,2028632.21582914,2455225.31431674
"52","DE","00+",2024-10-31,2024-11-24,4,1410858,708068.171347551,880366.185468422,1069802.2562196,1328448.9448274,1649628.78770631,2004593.80215067,2492382.33043919
"53","DE","00-04",2024-10-31,2024-11-03,1,156082,156530.099110623,178280.603235355,200293.753290497,227953.840322466,259433.719045625,291467.22848566,331967.804358428
"54","DE","00-04",2024-10-31,2024-11-10,2,181588,158378.983131662,183391.40013528,209104.232155728,241922.367830238,279891.188491115,319134.005266422,369534.08147554
"55","DE","00-04",2024-10-31,2024-11-17,3,192937,151024.153001493,177499.766042419,205102.58655024,240833.495503517,282789.083901851,326765.34651083,384049.646389138
"56","DE","00-04",2024-10-31,2024-11-24,4,184791,153605.504420767,183131.403335077,214332.6241045,255271.790833484,304030.650805465,355830.218130877,424227.552528541
"57","DE","05-14",2024-10-31,2024-11-03,1,117440,105276.064202412,128553.273022793,153713.679789585,187484.080670923,228673.729970798,273429.681551468,333886.726971845
"58","DE","05-14",2024-10-31,2024-11-10,2,164040,106934.465319138,134027.679664252,164042.460331364,205336.416357372,257025.186023906,314584.599152273,394288.630486489
"59","DE","05-14",2024-10-31,2024-11-17,3,181000,106742.629709639,134497.362492645,165398.975897018,208126.940397691,261892.935457318,322064.481537123,405806.222285647
