location,age_group,forecast_date,target_end_date,horizon,type,quantile,value
DE,05-14,2024-10-17,2024-11-03,3,quantile,0.1,94113.40489961993
DE,05-14,2024-10-17,2024-11-03,3,quantile,0.25,117071.95815198138
DE,05-14,2024-10-17,2024-11-03,3,quantile,0.5,145081.9531839331
DE,05-14,2024-10-17,2024-11-03,3,quantile,0.75,178695.28101240983
DE,05-14,2024-10-17,2024-11-03,3,quantile,0.9,221985.51510019062
DE,05-14,2024-10-17,2024-11-03,3,quantile,0.975,278989.0782790575
DE,05-14,2024-10-17,2024-11-10,4,quantile,0.025,52357.52251909958
DE,05-14,2024-10-17,2024-11-10,4,quantile,0.1,95457.14223734481
DE,05-14,2024-10-17,2024-11-10,4,quantile,0.25,125439.21814920187
DE,05-14,2024-10-17,2024-11-10,4,quantile,0.5,155711.67201614042
DE,05-14,2024-10-17,2024-11-10,4,quantile,0.75,191523.59277677632
DE,05-14,2024-10-17,2024-11-10,4,quantile,0.9,234112.55138098798
DE,05-14,2024-10-17,2024-11-10,4,quantile,0.975,287133.17721247236
DE,15-34,2024-10-17,2024-10-20,1,quantile,0.025,183562.18649614294
DE,15-34,2024-10-17,2024-10-20,1,quantile,0.1,304113.6947398229
DE,15-34,2024-10-17,2024-10-20,1,quantile,0.25,355356.20190937247
DE,15-34,2024-10-17,2024-10-20,1,quantile,0.5,408228.99431041273
DE,15-34,2024-10-17,2024-10-20,1,quantile,0.75,468737.9774711698
DE,15-34,2024-10-17,2024-10-20,1,quantile,0.9,527834.4669785909
DE,15-34,2024-10-17,2024-10-20,1,quantile,0.975,609540.3299763473
DE,15-34,2024-10-17,2024-10-27,2,quantile,0.025,176546.6197519004
DE,15-34,2024-10-17,2024-10-27,2,quantile,0.1,291019.5982784511
DE,15-34,2024-10-17,2024-10-27,2,quantile,0.25,350864.1622744314
DE,15-34,2024-10-17,2024-10-27,2,quantile,0.5,408865.681332661
DE,15-34,2024-10-17,2024-10-27,2,quantile,0.75,474744.3982960419
DE,15-34,2024-10-17,2024-10-27,2,quantile,0.9,541077.2827061703
DE,15-34,2024-10-17,2024-10-27,2,quantile,0.975,647681.4799878324
DE,15-34,2024-10-17,2024-11-03,3,quantile,0.025,173203.5791334952
DE,15-34,2024-10-17,2024-11-03,3,quantile,0.1,281503.7896754335
DE,15-34,2024-10-17,2024-11-03,3,quantile,0.25,351642.0424831535
DE,15-34,2024-10-17,2024-11-03,3,quantile,0.5,416054.4484786204
DE,15-34,2024-10-17,2024-11-03,3,quantile,0.75,491539.63937395834
DE,15-34,2024-10-17,2024-11-03,3,quantile,0.9,568101.4598437184
DE,15-34,2024-10-17,2024-11-03,3,quantile,0.975,686826.5126424945
DE,15-34,2024-10-17,2024-11-10,4,quantile,0.025,164854.87852794307
DE,15-34,2024-10-17,2024-11-10,4,quantile,0.1,286213.3604762115
DE,15-34,2024-10-17,2024-11-10,4,quantile,0.25,354418.4904722301
DE,15-34,2024-10-17,2024-11-10,4,quantile,0.5,428037.10106023453
DE,15-34,2024-10-17,2024-11-10,4,quantile,0.75,508212.60412333306
DE,15-34,2024-10-17,2024-11-10,4,quantile,0.9,590706.6005296904
DE,15-34,2024-10-17,2024-11-10,4,quantile,0.975,714454.1688355218
DE,35-59,2024-10-17,2024-10-20,1,quantile,0.025,214941.77104934695
DE,35-59,2024-10-17,2024-10-20,1,quantile,0.1,372952.9924875016
DE,35-59,2024-10-17,2024-10-20,1,quantile,0.25,435777.75445218105
DE,35-59,2024-10-17,2024-10-20,1,quantile,0.5,498911.5968559902
DE,35-59,2024-10-17,2024-10-20,1,quantile,0.75,566622.2882873632
DE,35-59,2024-10-17,2024-10-20,1,quantile,0.9,637041.3896697791
DE,35-59,2024-10-17,2024-10-20,1,quantile,0.975,723584.9834960762
DE,35-59,2024-10-17,2024-10-27,2,quantile,0.025,213173.81266986736
DE,35-59,2024-10-17,2024-10-27,2,quantile,0.1,360559.6771795482
DE,35-59,2024-10-17,2024-10-27,2,quantile,0.25,436866.3321848921
DE,35-59,2024-10-17,2024-10-27,2,quantile,0.5,506746.9956792955
DE,35-59,2024-10-17,2024-10-27,2,quantile,0.75,583878.0418238004
DE,35-59,2024-10-17,2024-10-27,2,quantile,0.9,665286.9075938925
DE,35-59,2024-10-17,2024-10-27,2,quantile,0.975,787185.3382834039
DE,35-59,2024-10-17,2024-11-03,3,quantile,0.025,211245.80946257812
DE,35-59,2024-10-17,2024-11-03,3,quantile,0.1,349036.12911414675
DE,35-59,2024-10-17,2024-11-03,3,quantile,0.25,435012.50666573935
DE,35-59,2024-10-17,2024-11-03,3,quantile,0.5,518732.35015072854
DE,35-59,2024-10-17,2024-11-03,3,quantile,0.75,607437.9018982442
DE,35-59,2024-10-17,2024-11-03,3,quantile,0.9,698183.2771347653
DE,35-59,2024-10-17,2024-11-03,3,quantile,0.975,844348.6873147658
DE,35-59,2024-10-17,2024-11-10,4,quantile,0.025,206812.75662920583
DE,35-59,2024-10-17,2024-11-10,4,quantile,0.1,354713.1035253599
DE,35-59,2024-10-17,2024-11-10,4,quantile,0.25,438845.61489421484
