"","location","age_group","forecast_date","target_end_date","horizon","observed","lower_95","lower_80","lower_50","median","upper_50","upper_80","upper_95"
"279","DE","15-34",2025-01-16,2025-02-02,3,564427,171749,218378,266953,338834.425660507,400020,471967,561733
"280","DE","15-34",2025-01-16,2025-02-09,4,551753,160013,210474,264186,346538.794271183,415319,498711,603905
"281","DE","35-59",2025-01-16,2025-01-19,1,478609,203478,243353,283310,338624.190646038,387447,441570,507628
"282","DE","35-59",2025-01-16,2025-01-26,2,615682,189211,234306,280502,346952.432045555,404389,470271,551724
"283","DE","35-59",2025-01-16,2025-02-02,3,755910,210847,271538,335279,430881.256521801,511671,607788,728219
"284","DE","35-59",2025-01-16,2025-02-09,4,733543,187399,254562,327535,443150.081147937,538047,656359,807063
"285","DE","60+",2025-01-16,2025-01-19,1,182318,89448,104323,118993,138731.101827662,156429,175550,198655
"286","DE","60+",2025-01-16,2025-01-26,2,184245,78389,92119,105725,124189.796081377,140667,158609,180357
"287","DE","60+",2025-01-16,2025-02-02,3,214832,81236,98725,116428,141375.874133603,163182,187743,217903
"288","DE","60+",2025-01-16,2025-02-09,4,196769,77701,98442,120001,151780.471431224,178887,210656,250245
"289","DE","00+",2025-01-23,2025-01-26,1,1853985,841125,979198,1115210,1297830.47860179,1461764,1638540,1851992
"290","DE","00+",2025-01-23,2025-02-02,2,2238084,909048,1103449,1300088,1576831.36046132,1818899,2091237,2425503
"291","DE","00+",2025-01-23,2025-02-09,3,2095918,892797,1120079,1354842,1697315.82356582,1991085,2332243,2755961
"292","DE","00+",2025-01-23,2025-02-16,4,2246398,839555,1103777,1384945,1815819.36095932,2175775,2612021,3162236
"293","DE","00-04",2025-01-23,2025-01-26,1,297572,167772,192507,216651,248530.365809262,277415,308089,344904
"294","DE","00-04",2025-01-23,2025-02-02,2,328496,182085,212973,243490,284685.530675993,321556,361509,409845
"295","DE","00-04",2025-01-23,2025-02-09,3,302594,175384,209027,242666,289051.361808413,330082,375407,430654
"296","DE","00-04",2025-01-23,2025-02-16,4,298996,160787,195200,230013,279013.573591972,321871,370095,429287
"297","DE","05-14",2025-01-23,2025-01-26,1,295738,91062,114733,139250,175178.330830453,205921,241767,286351
"298","DE","05-14",2025-01-23,2025-02-02,2,402898,104110,135997,169790,221231.99104382,264360,316330,381745
"299","DE","05-14",2025-01-23,2025-02-09,3,341439,106221,140287,176643,232617.676376566,279263,336021,407709
"300","DE","05-14",2025-01-23,2025-02-16,4,338062,97084,130255,166013,221958.95056684,268184,325208,397577
"301","DE","15-34",2025-01-23,2025-01-26,1,488388,190193,229351,268795,323903.969318582,372301,426396,492628
"302","DE","15-34",2025-01-23,2025-02-02,2,564427,213407,264696,317291,393078.760158557,458523,533708,626714
"303","DE","15-34",2025-01-23,2025-02-09,3,551753,212234,269854,329879,418703.667044555,494311,583217,694142
"304","DE","15-34",2025-01-23,2025-02-16,4,626468,213448,280758,352407,462259.624782879,554007,665247,805568
"305","DE","35-59",2025-01-23,2025-01-26,1,615682,244466,292374,340380,406835.233491377,465493,530518,609882
"306","DE","35-59",2025-01-23,2025-02-02,2,755910,276507,342407,409916,507024.052906414,590959,687236,806268
"307","DE","35-59",2025-01-23,2025-02-09,3,733543,272888,351437,433932,557664.130704216,662225,786623,942489
"308","DE","35-59",2025-01-23,2025-02-16,4,794337,263156,357468,459941,622292.504925426,755551,921690,1133314
"309","DE","60+",2025-01-23,2025-01-26,1,184245,90751,105842,120726,140751.00589601,158707,178106,201547
"310","DE","60+",2025-01-23,2025-02-02,2,214832,102871,120888,138742,162973.02669268,184596,208140,236679
"311","DE","60+",2025-01-23,2025-02-09,3,196769,110175,133893,157903,191736.909717166,221311,254621,295523
"312","DE","60+",2025-01-23,2025-02-16,4,221094,110956,140575,171359,216739.628258602,255447,300812,357343
"313","DE","00+",2025-01-30,2025-02-02,1,2238084,1131086,1316757,1499656,1745229.63613485,1965675,2203390,2490425
"314","DE","00+",2025-01-30,2025-02-09,2,2095918,1079192,1309978,1543422,1871961.53431195,2159336,2482646,2879475
"315","DE","00+",2025-01-30,2025-02-16,3,2246398,1042132,1307430,1581461,1981218.26029174,2324124,2722346,3216937
"316","DE","00+",2025-01-30,2025-02-23,4,2149126,953038,1252974,1572147,2061262.20942234,2469873,2965086,3589673
"317","DE","00-04",2025-01-30,2025-02-02,1,328496,201279,230954,259919,298164.026124931,332817,369617,413783
"318","DE","00-04",2025-01-30,2025-02-09,2,302594,190174,222435,254308,297333.526399669,335842,377570,428053
"319","DE","00-04",2025-01-30,2025-02-16,3,298996,175791,209512,243229,289722.196223307,330848,376279,431653
"320","DE","00-04",2025-01-30,2025-02-23,4,288556,163619,198639,234064,283928.204518211,327541,376614,436849
"321","DE","05-14",2025-01-30,2025-02-02,1,402898,134776,169810,206095,259269.582432035,304770,357821,423808
"322","DE","05-14",2025-01-30,2025-02-09,2,341439,117579,153590,191755,249851.270660716,298558,357252,431128
"323","DE","05-14",2025-01-30,2025-02-16,3,338062,107230,141619,178320,234825.868283986,281914,339211,411579
"324","DE","05-14",2025-01-30,2025-02-23,4,318026,110947,148854,189717,253651.928308813,306478,371644,454346
"325","DE","15-34",2025-01-30,2025-02-02,1,564427,253891,306164,358818,432382.071811059,496987,569198,657611
"326","DE","15-34",2025-01-30,2025-02-09,2,551753,256685,318376,381637,472793.469496401,551510,641941,753808
"327","DE","15-34",2025-01-30,2025-02-16,3,626468,258454,328622,401719,509887.131758807,601960,710227,845309
"328","DE","15-34",2025-01-30,2025-02-23,4,610579,241193,317253,398215,522346.699720845,626020,751719,910280
"329","DE","35-59",2025-01-30,2025-02-02,1,755910,343300,410575,477988,571309.690288944,653680,744993,856442
"330","DE","35-59",2025-01-30,2025-02-09,2,733543,348745,431861,517006,639482.482329412,745345,866774,1016901
"331","DE","35-59",2025-01-30,2025-02-16,3,794337,344336,443450,547544,703671.050223537,835607,992575,1189249
"332","DE","35-59",2025-01-30,2025-02-23,4,729815,315634,428755,551662,746389.276513273,906222,1105492,1359318
"333","DE","60+",2025-01-30,2025-02-02,1,214832,122130,142440,162469,189417.798971436,213581,239687,271233
"334","DE","60+",2025-01-30,2025-02-09,2,196769,138140,162334,186308,218845.845835908,247881,279497,317819
"335","DE","60+",2025-01-30,2025-02-16,3,221094,139366,169369,199740,242537.589730629,279946,322082,373820
"336","DE","60+",2025-01-30,2025-02-23,4,231932,131194,166215,202614,256270.975074337,302038,355677,422519
"337","DE","00+",2025-02-06,2025-02-09,1,2095918,1421945,1655361,1885291,2194013.70239213,2471146,2769989,3130833
"338","DE","00+",2025-02-06,2025-02-16,2,2246398,1289215,1564914,1843788,2236264.76752762,2579565,2965795,3439850
"339","DE","00+",2025-02-06,2025-02-23,3,2149126,973796,1221698,1477760,1851304.04601744,2171725,2543834,3005993
"340","DE","00+",2025-02-06,2025-03-02,4,1957077,693620,911914,1144208,1500185.96386784,1797573,2157989,2612564
"341","DE","00-04",2025-02-06,2025-02-09,1,302594,186029,213456,240226,275574.395869632,307602,341614,382434
"342","DE","00-04",2025-02-06,2025-02-16,2,298996,175354,205101,234490,274163.232002335,309671,348148,394697
"343","DE","00-04",2025-02-06,2025-02-23,3,288556,143799,171384,198965,236997.172600261,270639,307802,353100
"344","DE","00-04",2025-02-06,2025-03-02,4,260559,125589,152469,179661,217936.190908249,251412,289080,335315
"345","DE","05-14",2025-02-06,2025-02-09,1,341439,125897,158622,192517,242188.12702288,284691,334247,395886
"346","DE","05-14",2025-02-06,2025-02-16,2,338062,115521,150902,188399,245478.006397329,293332,350998,423582
"347","DE","05-14",2025-02-06,2025-02-23,3,318026,95209,125744,158331,208502.332133368,250312,301186,365442
"348","DE","05-14",2025-02-06,2025-03-02,4,264671,80378,107842,137446,183765.976203114,222038,269249,329166
"349","DE","15-34",2025-02-06,2025-02-09,1,551753,298955,360505,422505,509125.80416283,585197,670225,774330
"350","DE","15-34",2025-02-06,2025-02-16,2,626468,286451,355295,425892,527619.401514585,615463,716381,841221
"351","DE","15-34",2025-02-06,2025-02-23,3,610579,218112,277327,339015,430298.679853302,508000,599368,713365
"352","DE","15-34",2025-02-06,2025-03-02,4,543809,176873,232649,292021,383049.999395036,459076,551255,667532
"353","DE","35-59",2025-02-06,2025-02-09,1,733543,452492,541165,630019,753022.010885231,861591,981947,1128842
"354","DE","35-59",2025-02-06,2025-02-16,2,794337,421578,522053,624980,773034.064301713,901004,1047793,1229274
"355","DE","35-59",2025-02-06,2025-02-23,3,729815,309957,399175,492877,633415.802110121,752179,893476,1070514
"356","DE","35-59",2025-02-06,2025-03-02,4,688521,229903,312299,401824,543660.727384897,660081,805227,990111
"357","DE","60+",2025-02-06,2025-02-09,1,196769,167959,195888,223432,260492.70858142,293722,329623,373005
"358","DE","60+",2025-02-06,2025-02-16,2,221094,165334,194291,222985,261926.984417489,296677,334517,380382
"359","DE","60+",2025-02-06,2025-02-23,3,231932,132062,160492,189271,229825.97649322,265274,305201,354228
"360","DE","60+",2025-02-06,2025-03-02,4,227115,106269,134636,164120,207583.808352281,244656,288105,342248
"361","DE","00+",2025-02-13,2025-02-16,1,2246398,1362869,1586587,1806965,2102860.91334405,2368480,2654907,3000760
"362","DE","00+",2025-02-13,2025-02-23,2,2149126,954626,1158774,1365273,1655891.05312169,1910095,2196088,2547113
"363","DE","00+",2025-02-13,2025-03-02,3,1957077,687141,862068,1042754,1306338.72301105,1532438,1795011,2121125
"364","DE","00+",2025-02-13,2025-03-09,4,1563001,481486,633018,794269,1041376.71494491,1247813,1498001,1813552
"365","DE","00-04",2025-02-13,2025-02-16,1,298996,170101,195180,219659,251980.313042285,281266,312366,349691
"366","DE","00-04",2025-02-13,2025-02-23,2,288556,139339,162976,186330,217855.004899214,246070,276645,313634
"367","DE","00-04",2025-02-13,2025-03-02,3,260559,115751,137956,160157,190771.881700189,217852,247767,284230
"368","DE","00-04",2025-02-13,2025-03-09,4,225997,111917,135871,160103,194211.162259273,224043,257610,298813
"369","DE","05-14",2025-02-13,2025-02-16,1,338062,107411,135332,164250,206628.987331193,242891,285172,337761
"370","DE","05-14",2025-02-13,2025-02-23,2,318026,86152,112539,140503,183071.859895224,218761,261767,315899
"371","DE","05-14",2025-02-13,2025-03-02,3,264671,72452,95689,120488,158668.005343394,190485,229200,278098
"372","DE","05-14",2025-02-13,2025-03-09,4,190005,65806,88291,112529,150451.450225683,181785,220438,269493
"373","DE","15-34",2025-02-13,2025-02-16,1,626468,274793,331369,388357,467977.497502948,537901,616057,711748
"374","DE","15-34",2025-02-13,2025-02-23,2,610579,214088,265541,318303,394332.873116043,459986,535410,628714
"375","DE","15-34",2025-02-13,2025-03-02,3,543809,169045,214939,262750,333498.939666666,393721,464535,552887
"376","DE","15-34",2025-02-13,2025-03-09,4,452071,138918,182726,229358,300854.177944527,360567,432966,524292
"377","DE","35-59",2025-02-13,2025-02-16,1,794337,398668,476794,555079,663450.974800197,759106,865146,994568
"378","DE","35-59",2025-02-13,2025-02-23,2,729815,293807,363830,435563,538746.078734044,627932,730233,856712
"379","DE","35-59",2025-02-13,2025-03-02,3,688521,213448,274887,339414,436195.370220357,517981,615284,737200
"380","DE","35-59",2025-02-13,2025-03-09,4,529080,163753,222441,286207,387234.120766407,470157,573541,705229
"381","DE","60+",2025-02-13,2025-02-16,1,221094,154020,179631,204890,238874.298856051,269346,302268,342050
"382","DE","60+",2025-02-13,2025-02-23,2,231932,127956,150367,172574,202712.831303282,229608,258893,294390
"383","DE","60+",2025-02-13,2025-03-02,3,227115,93079,113118,133402,161986.47069281,186972,215113,249669
"384","DE","60+",2025-02-13,2025-03-09,4,189785,74653,94581,115294,145827.013825408,171871,202393,240429
"385","DE","00+",2025-02-20,2025-02-23,1,2149126,1157368,1347353,1534502,1785781.74482102,2011350,2254588,2548292
"386","DE","00+",2025-02-20,2025-03-02,2,1957077,823179,999216,1177281,1427883.06057704,1647085,1893698,2196389
"387","DE","00+",2025-02-20,2025-03-09,3,1563001,569594,714597,864374,1082868.38560572,1270290,1487945,1758273
"388","DE","00+",2025-02-20,2025-03-16,4,1563001,428565,563442,706969,926917.040942849,1110663,1333353,1614221
"389","DE","00-04",2025-02-20,2025-02-23,1,288556,159792,183351,206347,236709.686164991,264221,293436,328500
"390","DE","00-04",2025-02-20,2025-03-02,2,260559,135163,158093,180746,211327.081256757,238697,268356,304236
"391","DE","00-04",2025-02-20,2025-03-09,3,225997,113489,135261,157028,187045.227482385,213596,242927,278678
"392","DE","00-04",2025-02-20,2025-03-16,4,207490,96772,117485,138438,167931.072845663,193727,222752,258379
"393","DE","05-14",2025-02-20,2025-02-23,1,318026,112408,141627,171890,216240.313415108,254189,298436,353472
"394","DE","05-14",2025-02-20,2025-03-02,2,264671,83403,108949,136021,177231.616608689,211782,253416,305821
"395","DE","05-14",2025-02-20,2025-03-09,3,190005,65713,86788,109280,143909.5147638,172767,207881,252231
"396","DE","05-14",2025-02-20,2025-03-16,4,175372,52825,70874,90331,120772.960155126,145926,176954,216332
"397","DE","15-34",2025-02-20,2025-02-23,1,610579,244786,295183,345949,416875.019545869,479163,548784,634027
"398","DE","15-34",2025-02-20,2025-03-02,2,543809,185015,229481,275079,340784.528306603,397523,462705,543338
"399","DE","15-34",2025-02-20,2025-03-09,3,452071,142339,180983,221241,280813.150509598,331521,391148,465544
"400","DE","15-34",2025-02-20,2025-03-16,4,448477,118975,156494,196432,257663.87123442,308804,370810,449026
"401","DE","35-59",2025-02-20,2025-02-23,1,729815,367385,439380,511522,611390.358646293,699540,797259,916526
"402","DE","35-59",2025-02-20,2025-03-02,2,688521,266466,329973,395030,488611.412210503,569498,662279,776988
"403","DE","35-59",2025-02-20,2025-03-09,3,529080,191482,246599,304486,391307.913035172,464677,551967,661337
"404","DE","35-59",2025-02-20,2025-03-16,4,554315,151035,205166,263979,357160.13884364,433643,528998,650459
"405","DE","60+",2025-02-20,2025-02-23,1,231932,151875,177130,202036,235547.834672912,265595,298059,337287
"406","DE","60+",2025-02-20,2025-03-02,2,227115,122568,144034,165307,194176.42013959,219939,247991,281993
"407","DE","60+",2025-02-20,2025-03-09,3,189785,91336,110999,130904,158952.696826623,183470,211085,244993
"408","DE","60+",2025-02-20,2025-03-16,4,200382,76919,97452,118793,150253.330200051,177087,208536,247727
"409","DE","00+",2025-02-27,2025-03-02,1,1957077,972528,1132172,1289431,1500580.53418001,1690124,1894516,2141314
"410","DE","00+",2025-02-27,2025-03-09,2,1563001,641006,778086,916744,1111887.6705464,1282580,1474617,1710321
"411","DE","00+",2025-02-27,2025-03-16,3,1563001,468152,587331,710433,890015.629576737,1044059,1222951,1445135
"412","DE","00+",2025-02-27,2025-03-23,4,1269522,356761,469041,588521,771619.062903911,924580,1109960,1343771
"413","DE","00-04",2025-02-27,2025-03-02,1,260559,159448,182956,205902,236199.599431746,263651,292804,327792
"414","DE","00-04",2025-02-27,2025-03-09,2,225997,128815,150667,172257,201401.511498748,227486,255752,289947
"415","DE","00-04",2025-02-27,2025-03-16,3,207490,109845,130918,151987,181039.666949429,206738,235128,269730
"416","DE","00-04",2025-02-27,2025-03-23,4,194242,92448,112236,132252,160427.843935906,185071,212799,246834
"417","DE","05-14",2025-02-27,2025-03-02,1,264671,107314,135209,164101,206440.857730768,242670,284912,337453
"418","DE","05-14",2025-02-27,2025-03-09,2,190005,81764,106807,133347,173748.39101062,207620,248436,299811
"419","DE","05-14",2025-02-27,2025-03-16,3,175372,58659,77472,97550,128462.459201808,154223,185568,225157
"420","DE","05-14",2025-02-27,2025-03-23,4,158187,44995,60370,76943,102873.298049136,124298,150728,184270
"421","DE","15-34",2025-02-27,2025-03-02,1,543809,228051,275004,322299,388376.884342978,446407,511269,590684
"422","DE","15-34",2025-02-27,2025-03-09,2,452071,181371,224961,269661,334072.521128049,389693,453591,532637
"423","DE","15-34",2025-02-27,2025-03-16,3,448477,132046,167895,205242,260506.509692317,307548,362863,431879
"424","DE","15-34",2025-02-27,2025-03-23,4,349362,106410,139967,175687,230452.974411104,276193,331650,401606
"425","DE","35-59",2025-02-27,2025-03-02,1,688521,344773,412337,480039,573761.331273069,656485,748190,860117
"426","DE","35-59",2025-02-27,2025-03-09,2,529080,251906,311943,373446,461914.033932474,538381,626093,734534
"427","DE","35-59",2025-02-27,2025-03-16,3,554315,182386,234884,290021,372718.584508021,442603,525746,629920
"428","DE","35-59",2025-02-27,2025-03-23,4,418389,135899,184605,237524,321367.290939011,390186,475985,585273
"429","DE","60+",2025-02-27,2025-03-02,1,227115,148088,172714,196999,229675.363365845,258974,290628,328878
"430","DE","60+",2025-02-27,2025-03-09,2,189785,116019,136339,156474,183801.88980043,208188,234741,266927
"431","DE","60+",2025-02-27,2025-03-16,3,200382,90783,110328,130112,157991.234949483,182360,209808,243512
"432","DE","60+",2025-02-27,2025-03-23,4,167386,70148,88874,108337,137028.412914369,161501,190182,225923
"433","DE","00+",2025-03-06,2025-03-09,1,1563001,931985,1084973,1235677,1438024.12693568,1619666,1815537,2052046
"434","DE","00+",2025-03-06,2025-03-16,2,1563001,608898,739112,870826,1056194.63956299,1218337,1400755,1624654
"435","DE","00+",2025-03-06,2025-03-23,3,1269522,465527,584038,706450,885025.431081144,1038205,1216094,1437033
"436","DE","00+",2025-03-06,2025-03-30,4,1166431,355093,466847,585768,768009.386455704,920255,1104768,1337485
"437","DE","00-04",2025-03-06,2025-03-09,1,225997,122533,140599,158233,181516.556577405,202613,225017,251905
"438","DE","00-04",2025-03-06,2025-03-16,2,207490,105807,123756,141490,165429.621208299,186855,210073,238161
"439","DE","00-04",2025-03-06,2025-03-23,3,194242,95607,113948,132287,157574.161043524,179942,204652,234770
"440","DE","00-04",2025-03-06,2025-03-30,4,177950,96701,117398,138336,167807.01866178,193583,222587,258188
"441","DE","05-14",2025-03-06,2025-03-09,1,190005,67923,85579,103866,130665.953987356,153598,180335,213591
"442","DE","05-14",2025-03-06,2025-03-16,2,175372,50080,65419,81675,106421.340993957,127168,152168,183636
"443","DE","05-14",2025-03-06,2025-03-23,3,158187,49965,65990,83093,109423.581750593,131366,158066,191788
"444","DE","05-14",2025-03-06,2025-03-30,4,146331,50721,68052,86734,115964.250023146,140116,169909,207719
"445","DE","15-34",2025-03-06,2025-03-09,1,452071,165543,199626,233958,281924.988635626,324049,371134,428782
"446","DE","15-34",2025-03-06,2025-03-16,2,448477,154051,191076,229043,283752.262585373,330995,385269,452408
"447","DE","15-34",2025-03-06,2025-03-23,3,349362,141042,179334,219225,278254.657885089,328501,387585,461302
"448","DE","15-34",2025-03-06,2025-03-30,4,318530,116991,153884,193156,253366.896207314,303655,364626,441538
"449","DE","35-59",2025-03-06,2025-03-09,1,529080,249153,297979,346905,414634.62178006,474416,540688,621574
"450","DE","35-59",2025-03-06,2025-03-16,2,554315,230231,285103,341314,422170.329463421,492058,572223,671334
"451","DE","35-59",2025-03-06,2025-03-23,3,418389,185096,238376,294332,378258.149997416,449181,533559,639282
"452","DE","35-59",2025-03-06,2025-03-30,4,376808,141419,192104,247173,334421.34484894,406035,495319,609047
"453","DE","60+",2025-03-06,2025-03-09,1,189785,106438,124138,141594,165080.593404615,186140,208892,236384
"454","DE","60+",2025-03-06,2025-03-16,2,200382,105810,124342,142707,167629.622236448,189870,214087,243441
"455","DE","60+",2025-03-06,2025-03-23,3,167386,88802,107920,127272,154542.787743151,178380,205228,238197
"456","DE","60+",2025-03-06,2025-03-30,4,162810,64278,81437,99271,125561.199282787,147986,174267,207017
"457","DE","00+",2025-03-13,2025-03-16,1,1563001,734230,854756,973483,1132895.19858577,1275995,1430306,1616632
"458","DE","00+",2025-03-13,2025-03-23,2,1269522,522007,633640,746558,905474.518029581,1044479,1200866,1392815
"459","DE","00+",2025-03-13,2025-03-30,3,1166431,406756,510306,617264,773295.851578571,907137,1062569,1255616
"460","DE","00+",2025-03-13,2025-04-06,4,1186384,318678,418973,525699,689251.693439293,825885,991477,1200329
"461","DE","00-04",2025-03-13,2025-03-16,1,207490,127769,146607,164995,189273.447902433,211272,234633,262670
"462","DE","00-04",2025-03-13,2025-03-23,2,194242,106760,124871,142765,166919.983115719,188539,211966,240307
"463","DE","00-04",2025-03-13,2025-03-30,3,177950,87030,103726,120420,143438.942778208,163801,186294,213710
"464","DE","00-04",2025-03-13,2025-04-06,4,173007,75093,91166,107426,130312.494823396,150330,172853,200500
"465","DE","05-14",2025-03-13,2025-03-16,1,175372,77616,97792,118689,149312.534197419,175516,206069,244071
"466","DE","05-14",2025-03-13,2025-03-23,2,158187,53437,69805,87151,113555.740822196,135693,162370,195947
"467","DE","05-14",2025-03-13,2025-03-30,3,146331,39477,52138,65651,86454.8547354072,103792,124887,151531
"468","DE","05-14",2025-03-13,2025-04-06,4,146856,31251,41930,53441,71452.1084084845,86333,104691,127989
"469","DE","15-34",2025-03-13,2025-03-16,1,448477,189914,229015,268401,323428.696666161,371754,425770,491905
"470","DE","15-34",2025-03-13,2025-03-23,2,349362,141277,175232,210051,260223.771493932,303549,353323,414895
"471","DE","15-34",2025-03-13,2025-03-30,3,318530,111667,141985,173568,220303.74822074,260086,306865,365229
"472","DE","15-34",2025-03-13,2025-04-06,4,338580,86772,114137,143265,187923.892447596,225223,270446,327492
"473","DE","35-59",2025-03-13,2025-03-16,1,554315,275070,328975,382990,457765.155070739,523765,596931,686230
"474","DE","35-59",2025-03-13,2025-03-23,2,418389,199818,247441,296227,366402.032006286,427058,496633,582652
"475","DE","35-59",2025-03-13,2025-03-30,3,376808,150586,193932,239456,307735.569764882,365436,434083,520095
"476","DE","35-59",2025-03-13,2025-04-06,4,377668,108303,147118,189292,256109.860377396,310954,379331,466427
"477","DE","60+",2025-03-13,2025-03-16,1,200382,119996,139951,159630,186108.001399644,209849,235499,266494
"478","DE","60+",2025-03-13,2025-03-23,2,167386,96464,113359,130102,152823.472010936,173100,195178,221939
"479","DE","60+",2025-03-13,2025-03-30,3,162810,74529,90574,106817,129704.809000398,149711,172245,199915
"480","DE","60+",2025-03-13,2025-04-06,4,165941,58174,73703,89844,113637.450572499,133932,157718,187358
"481","DE","00+",2025-03-20,2025-03-23,1,1269522,706470,822439,936677,1090062.37305556,1227752,1376229,1555510
"482","DE","00+",2025-03-20,2025-03-30,2,1166431,547494,664577,783008,949683.409427571,1095475,1259497,1460817
"483","DE","00+",2025-03-20,2025-04-06,3,1186384,430416,539989,653169,818276.697059394,959903,1124376,1328652
"484","DE","00+",2025-03-20,2025-04-13,4,1010131,342475,450258,564954,740719.143177688,887555,1065511,1289959
"485","DE","00-04",2025-03-20,2025-03-23,1,194242,122158,140169,157749,180961.854682208,201994,224329,251136
"486","DE","00-04",2025-03-20,2025-03-30,2,177950,102546,119942,137129,160330.741670807,181096,203598,230821
"487","DE","00-04",2025-03-20,2025-04-06,3,173007,85238,101590,117939,140484.494210424,160427,182457,209308
"488","DE","00-04",2025-03-20,2025-04-13,4,149003,77135,93644,110346,133854.495919441,154416,177551,205949
"489","DE","05-14",2025-03-20,2025-03-23,1,158187,66921,84318,102335,128739.650979524,151333,177676,210443
"490","DE","05-14",2025-03-20,2025-03-30,2,146331,49130,64178,80125,104401.986292245,124755,149281,180152
"491","DE","05-14",2025-03-20,2025-04-06,3,146856,36368,48032,60480,79646.3738991692,95618,115052,139598
"492","DE","05-14",2025-03-20,2025-04-13,4,113988,32951,44211,56348,75338.6035327901,91029,110385,134950
"493","DE","15-34",2025-03-20,2025-03-23,1,349362,154369,186153,218168,262896.836503234,302178,346085,399842
"494","DE","15-34",2025-03-20,2025-03-30,2,318530,127293,157886,189259,234465.646562815,273503,318350,373827
"495","DE","15-34",2025-03-20,2025-04-06,3,338580,101173,128641,157257,199600.792401191,235644,278027,330907
"496","DE","15-34",2025-03-20,2025-04-13,4,295454,85622,112623,141365,185431.880594314,222236,266860,323149
"497","DE","35-59",2025-03-20,2025-03-23,1,418389,226013,270304,314686,376125.763657513,430355,490473,563846
"498","DE","35-59",2025-03-20,2025-03-30,2,376808,177878,220272,263701,326171.55793266,380168,442104,518678
"499","DE","35-59",2025-03-20,2025-04-06,3,377668,137044,176492,217922,280061.386527316,332573,395047,473324
"500","DE","35-59",2025-03-20,2025-04-13,4,334080,102565,139324,179264,242542.192509333,294481,359235,441718
"501","DE","60+",2025-03-20,2025-03-23,1,167386,102347,119367,136152,158736.198191887,178986,200863,227300
"502","DE","60+",2025-03-20,2025-03-30,2,162810,87220,102497,117635,138179.880142661,156513,176476,200674
"503","DE","60+",2025-03-20,2025-04-06,3,165941,71583,86994,102594,124577.135633946,143792,165435,192011
"504","DE","60+",2025-03-20,2025-04-13,4,132945,60334,76440,93180,117857.450834546,138906,163575,194316
"505","DE","00+",2025-03-27,2025-03-30,1,1166431,678853,790289,900061,1047450.42244904,1179758,1322430,1494703
"506","DE","00+",2025-03-27,2025-04-06,2,1186384,519911,631096,743560,901838.918466039,1040285,1196045,1387222
"507","DE","00+",2025-03-27,2025-04-13,3,1010131,457723,574247,694607,870189.055687534,1020801,1195708,1412943
"508","DE","00+",2025-03-27,2025-04-20,4,705844,353929,465317,583849,765492.877466038,917240,1101148,1333102
"509","DE","00-04",2025-03-27,2025-03-30,1,177950,122365,140406,158016,181267.871509271,202336,224709,251560
"510","DE","00-04",2025-03-27,2025-04-06,2,173007,101612,118850,135881,158871.027118185,179447,201745,228720
"511","DE","00-04",2025-03-27,2025-04-13,3,149003,94769,112950,131127,156192.949564721,178365,202858,232712
"512","DE","00-04",2025-03-27,2025-04-20,4,123932,86055,104474,123107,149334.234571382,172273,198084,229766
"513","DE","05-14",2025-03-27,2025-03-30,1,146331,65737,82825,100524,126461.132959044,148655,174532,206718
"514","DE","05-14",2025-03-27,2025-04-06,2,146856,44058,57552,71854,93624.4303454059,111877,133871,161555
"515","DE","05-14",2025-03-27,2025-04-13,3,113988,40056,52903,66614,87722.9260650613,105314,126719,153754
"516","DE","05-14",2025-03-27,2025-04-20,4,70313,39688,53249,67867,90739.5222403515,109638,132950,162536
"517","DE","15-34",2025-03-27,2025-03-30,1,318530,154858,186742,218858,263729.036262316,303135,347180,401108
"518","DE","15-34",2025-03-27,2025-04-06,2,338580,116833,144913,173708,215200.217458798,251030,292192,343111
"519","DE","15-34",2025-03-27,2025-04-13,3,295454,107063,136131,166412,211220.885422353,249363,294213,350172
"520","DE","15-34",2025-03-27,2025-04-20,4,191610,89333,117505,147492,193469.357461141,231869,278427,337156
"521","DE","35-59",2025-03-27,2025-03-30,1,376808,213964,255895,297911,356075.134253425,407414,464326,533789
"522","DE","35-59",2025-03-27,2025-04-06,2,377668,163133,202013,241843,299135.109561017,348656,405458,475685
"523","DE","35-59",2025-03-27,2025-04-13,3,334080,134199,172828,213398,274247.756045027,325669,386846,463499
"524","DE","35-59",2025-03-27,2025-04-20,4,223676,98340,133586,171880,232551.967750749,282351,344439,423524
"525","DE","60+",2025-03-27,2025-03-30,1,162810,92954,108412,123657,144168.560891486,162560,182430,206441
"526","DE","60+",2025-03-27,2025-04-06,2,165941,80513,94614,108588,127553.451198152,144477,162905,185242
"527","DE","60+",2025-03-27,2025-04-13,3,132945,72441,88037,103824,126071.144373052,145517,167419,194314
"528","DE","60+",2025-03-27,2025-04-20,4,107416,58049,73545,89651,113394.011593331,133646,157380,186957
