location,age_group,forecast_date,target_end_date,horizon,type,quantile,value
DE,00+,2024-10-24,2024-11-17,4,quantile,0.025,680663.5925
DE,00+,2024-10-24,2024-11-17,4,quantile,0.1,859668.43
DE,00+,2024-10-24,2024-11-17,4,quantile,0.25,1049507.45
DE,00+,2024-10-24,2024-11-17,4,quantile,0.5,1290811.95
DE,00+,2024-10-24,2024-11-17,4,quantile,0.75,1567682.6
DE,00+,2024-10-24,2024-11-17,4,quantile,0.9,1849687.28
DE,00+,2024-10-24,2024-11-17,4,quantile,0.975,2200687.0275000003
DE,00-04,2024-10-24,2024-10-27,1,quantile,0.025,102495.08249999999
DE,00-04,2024-10-24,2024-10-27,1,quantile,0.1,133828.46000000002
DE,00-04,2024-10-24,2024-10-27,1,quantile,0.25,167891.95
DE,00-04,2024-10-24,2024-10-27,1,quantile,0.5,212208.4
DE,00-04,2024-10-24,2024-10-27,1,quantile,0.75,263621.525
DE,00-04,2024-10-24,2024-10-27,1,quantile,0.9,316332.93
DE,00-04,2024-10-24,2024-10-27,1,quantile,0.975,383415.55500000005
DE,00-04,2024-10-24,2024-11-03,2,quantile,0.025,104082.43000000001
DE,00-04,2024-10-24,2024-11-03,2,quantile,0.1,136789.51
DE,00-04,2024-10-24,2024-11-03,2,quantile,0.25,171381.3
DE,00-04,2024-10-24,2024-11-03,2,quantile,0.5,216845.1
DE,00-04,2024-10-24,2024-11-03,2,quantile,0.75,269762.55
DE,00-04,2024-10-24,2024-11-03,2,quantile,0.9,323758.98
DE,00-04,2024-10-24,2024-11-03,2,quantile,0.975,392905.9175000001
DE,00-04,2024-10-24,2024-11-10,3,quantile,0.025,101044.3
DE,00-04,2024-10-24,2024-11-10,3,quantile,0.1,132839.91
DE,00-04,2024-10-24,2024-11-10,3,quantile,0.25,166328.3
DE,00-04,2024-10-24,2024-11-10,3,quantile,0.5,210276.7
DE,00-04,2024-10-24,2024-11-10,3,quantile,0.75,261696.25
DE,00-04,2024-10-24,2024-11-10,3,quantile,0.9,314652.98
DE,00-04,2024-10-24,2024-11-10,3,quantile,0.975,380928.44500000007
DE,00-04,2024-10-24,2024-11-17,4,quantile,0.025,97699.35250000001
DE,00-04,2024-10-24,2024-11-17,4,quantile,0.1,128585.66
DE,00-04,2024-10-24,2024-11-17,4,quantile,0.25,161441.975
DE,00-04,2024-10-24,2024-11-17,4,quantile,0.5,204627.55
DE,00-04,2024-10-24,2024-11-17,4,quantile,0.75,254750.025
DE,00-04,2024-10-24,2024-11-17,4,quantile,0.9,306742.15
DE,00-04,2024-10-24,2024-11-17,4,quantile,0.975,372352.8750000001
DE,05-14,2024-10-24,2024-10-27,1,quantile,0.025,62597.58
DE,05-14,2024-10-24,2024-10-27,1,quantile,0.1,87565.67
DE,05-14,2024-10-24,2024-10-27,1,quantile,0.25,115742.9
DE,05-14,2024-10-24,2024-10-27,1,quantile,0.5,153719.6
DE,05-14,2024-10-24,2024-10-27,1,quantile,0.75,199318.525
DE,05-14,2024-10-24,2024-10-27,1,quantile,0.9,247142.46000000002
DE,05-14,2024-10-24,2024-10-27,1,quantile,0.975,308773.2300000001
DE,05-14,2024-10-24,2024-11-03,2,quantile,0.025,62514.515
DE,05-14,2024-10-24,2024-11-03,2,quantile,0.1,88117.38
DE,05-14,2024-10-24,2024-11-03,2,quantile,0.25,116377.1
DE,05-14,2024-10-24,2024-11-03,2,quantile,0.5,154840.1
DE,05-14,2024-10-24,2024-11-03,2,quantile,0.75,201200.775
DE,05-14,2024-10-24,2024-11-03,2,quantile,0.9,249863.16999999998
DE,05-14,2024-10-24,2024-11-03,2,quantile,0.975,311824.62750000006
DE,05-14,2024-10-24,2024-11-10,3,quantile,0.025,60638.3525
DE,05-14,2024-10-24,2024-11-10,3,quantile,0.1,85269.85
DE,05-14,2024-10-24,2024-11-10,3,quantile,0.25,112823.85
DE,05-14,2024-10-24,2024-11-10,3,quantile,0.5,150166.15
DE,05-14,2024-10-24,2024-11-10,3,quantile,0.75,194722.2
DE,05-14,2024-10-24,2024-11-10,3,quantile,0.9,242031.52999999997
DE,05-14,2024-10-24,2024-11-10,3,quantile,0.975,302600.37000000005
DE,05-14,2024-10-24,2024-11-17,4,quantile,0.025,58838.335
DE,05-14,2024-10-24,2024-11-17,4,quantile,0.1,82530.9
DE,05-14,2024-10-24,2024-11-17,4,quantile,0.25,109419.675
DE,05-14,2024-10-24,2024-11-17,4,quantile,0.5,145638.4
DE,05-14,2024-10-24,2024-11-17,4,quantile,0.75,189431.3
DE,05-14,2024-10-24,2024-11-17,4,quantile,0.9,235512.28999999998
DE,05-14,2024-10-24,2024-11-17,4,quantile,0.975,294483.8000000001
DE,15-34,2024-10-24,2024-10-27,1,quantile,0.025,181143.10749999998
DE,15-34,2024-10-24,2024-10-27,1,quantile,0.1,237557.63999999998
DE,15-34,2024-10-24,2024-10-27,1,quantile,0.25,296850.2
DE,15-34,2024-10-24,2024-10-27,1,quantile,0.5,374259.45
DE,15-34,2024-10-24,2024-10-27,1,quantile,0.75,464168.975
DE,15-34,2024-10-24,2024-10-27,1,quantile,0.9,556905.6399999999
DE,15-34,2024-10-24,2024-10-27,1,quantile,0.975,674150.3825000002
DE,15-34,2024-10-24,2024-11-03,2,quantile,0.025,183052.885
DE,15-34,2024-10-24,2024-11-03,2,quantile,0.1,240486.99
DE,15-34,2024-10-24,2024-11-03,2,quantile,0.25,300897.15
DE,15-34,2024-10-24,2024-11-03,2,quantile,0.5,380183.7
DE,15-34,2024-10-24,2024-11-03,2,quantile,0.75,472395.125
DE,15-34,2024-10-24,2024-11-03,2,quantile,0.9,566878.71
DE,15-34,2024-10-24,2024-11-03,2,quantile,0.975,684575.1825000001
DE,15-34,2024-10-24,2024-11-10,3,quantile,0.025,177477.1
DE,15-34,2024-10-24,2024-11-10,3,quantile,0.1,232218.42
DE,15-34,2024-10-24,2024-11-10,3,quantile,0.25,291150.6
DE,15-34,2024-10-24,2024-11-10,3,quantile,0.5,367542.0
DE,15-34,2024-10-24,2024-11-10,3,quantile,0.75,457887.5
DE,15-34,2024-10-24,2024-11-10,3,quantile,0.9,550689.6599999999
DE,15-34,2024-10-24,2024-11-10,3,quantile,0.975,666919.8550000001
DE,15-34,2024-10-24,2024-11-17,4,quantile,0.025,172136.2
DE,15-34,2024-10-24,2024-11-17,4,quantile,0.1,226030.42
DE,15-34,2024-10-24,2024-11-17,4,quantile,0.25,283747.675
DE,15-34,2024-10-24,2024-11-17,4,quantile,0.5,359176.15
DE,15-34,2024-10-24,2024-11-17,4,quantile,0.75,446937.025
DE,15-34,2024-10-24,2024-11-17,4,quantile,0.9,537417.88
DE,15-34,2024-10-24,2024-11-17,4,quantile,0.975,652872.9800000002
DE,35-59,2024-10-24,2024-10-27,1,quantile,0.025,222889.19249999998
DE,35-59,2024-10-24,2024-10-27,1,quantile,0.1,292698.68
DE,35-59,2024-10-24,2024-10-27,1,quantile,0.25,367815.225
DE,35-59,2024-10-24,2024-10-27,1,quantile,0.5,466134.3
DE,35-59,2024-10-24,2024-10-27,1,quantile,0.75,580334.875
DE,35-59,2024-10-24,2024-10-27,1,quantile,0.9,698142.1599999999
DE,35-59,2024-10-24,2024-10-27,1,quantile,0.975,846849.1775000002
DE,35-59,2024-10-24,2024-11-03,2,quantile,0.025,223026.92250000002
DE,35-59,2024-10-24,2024-11-03,2,quantile,0.1,293874.4
DE,35-59,2024-10-24,2024-11-03,2,quantile,0.25,369314.425
DE,35-59,2024-10-24,2024-11-03,2,quantile,0.5,468394.7
DE,35-59,2024-10-24,2024-11-03,2,quantile,0.75,584630.75
DE,35-59,2024-10-24,2024-11-03,2,quantile,0.9,704862.0599999999
DE,35-59,2024-10-24,2024-11-03,2,quantile,0.975,855803.1875000002
DE,35-59,2024-10-24,2024-11-10,3,quantile,0.025,213190.94
DE,35-59,2024-10-24,2024-11-10,3,quantile,0.1,280555.77999999997
DE,35-59,2024-10-24,2024-11-10,3,quantile,0.25,353147.3
DE,35-59,2024-10-24,2024-11-10,3,quantile,0.5,448634.45
DE,35-59,2024-10-24,2024-11-10,3,quantile,0.75,559359.625
DE,35-59,2024-10-24,2024-11-10,3,quantile,0.9,674739.96
DE,35-59,2024-10-24,2024-11-10,3,quantile,0.975,820194.7025000001
DE,35-59,2024-10-24,2024-11-17,4,quantile,0.025,206629.9725
DE,35-59,2024-10-24,2024-11-17,4,quantile,0.1,273395.82999999996
