location,age_group,forecast_date,target_end_date,horizon,type,quantile,value
DE,00+,2024-11-07,2024-12-01,4,quantile,0.975,1870700
DE,00+,2024-11-07,2024-12-01,4,mean,NA,1221551.14800235
DE,00+,2024-11-14,2024-11-17,1,quantile,0.025,939800
DE,00+,2024-11-14,2024-11-17,1,quantile,0.1,1061600
DE,00+,2024-11-14,2024-11-17,1,quantile,0.25,1179600
DE,00+,2024-11-14,2024-11-17,1,quantile,0.5,1321100
DE,00+,2024-11-14,2024-11-17,1,quantile,0.75,1473900
DE,00+,2024-11-14,2024-11-17,1,quantile,0.9,1621400
DE,00+,2024-11-14,2024-11-17,1,quantile,0.975,1797800
DE,00+,2024-11-14,2024-11-17,1,mean,NA,1333560.14106172
DE,00+,2024-11-14,2024-11-24,2,quantile,0.025,877400
DE,00+,2024-11-14,2024-11-24,2,quantile,0.1,1015900
DE,00+,2024-11-14,2024-11-24,2,quantile,0.25,1152200
DE,00+,2024-11-14,2024-11-24,2,quantile,0.5,1317900
DE,00+,2024-11-14,2024-11-24,2,quantile,0.75,1499200
DE,00+,2024-11-14,2024-11-24,2,quantile,0.9,1676300
DE,00+,2024-11-14,2024-11-24,2,quantile,0.975,1890200
DE,00+,2024-11-14,2024-11-24,2,mean,NA,1335105.09767563
DE,00+,2024-11-14,2024-12-01,3,quantile,0.025,822500
DE,00+,2024-11-14,2024-12-01,3,quantile,0.1,973300
DE,00+,2024-11-14,2024-12-01,3,quantile,0.25,1123700
DE,00+,2024-11-14,2024-12-01,3,quantile,0.5,1308700
DE,00+,2024-11-14,2024-12-01,3,quantile,0.75,1513400
DE,00+,2024-11-14,2024-12-01,3,quantile,0.9,1715300
DE,00+,2024-11-14,2024-12-01,3,quantile,0.975,1961500
DE,00+,2024-11-14,2024-12-01,3,mean,NA,1330425.83868497
DE,00+,2024-11-14,2024-12-08,4,quantile,0.025,777500
DE,00+,2024-11-14,2024-12-08,4,quantile,0.1,937400
DE,00+,2024-11-14,2024-12-08,4,quantile,0.25,1098600
DE,00+,2024-11-14,2024-12-08,4,quantile,0.5,1299100
DE,00+,2024-11-14,2024-12-08,4,quantile,0.75,1523100
DE,00+,2024-11-14,2024-12-08,4,quantile,0.9,1745700
DE,00+,2024-11-14,2024-12-08,4,quantile,0.975,2019100
DE,00+,2024-11-14,2024-12-08,4,mean,NA,1324979.75629527
DE,00+,2024-11-21,2024-11-24,1,quantile,0.025,932200
DE,00+,2024-11-21,2024-11-24,1,quantile,0.1,1052900
DE,00+,2024-11-21,2024-11-24,1,quantile,0.25,1169800
DE,00+,2024-11-21,2024-11-24,1,quantile,0.5,1309900
DE,00+,2024-11-21,2024-11-24,1,quantile,0.75,1461100
DE,00+,2024-11-21,2024-11-24,1,quantile,0.9,1607200
DE,00+,2024-11-21,2024-11-24,1,quantile,0.975,1781800
DE,00+,2024-11-21,2024-11-24,1,mean,NA,1322195.59714414
DE,00+,2024-11-21,2024-12-01,2,quantile,0.025,867600
DE,00+,2024-11-21,2024-12-01,2,quantile,0.1,1003800
DE,00+,2024-11-21,2024-12-01,2,quantile,0.25,1137700
DE,00+,2024-11-21,2024-12-01,2,quantile,0.5,1300500
DE,00+,2024-11-21,2024-12-01,2,quantile,0.75,1478500
DE,00+,2024-11-21,2024-12-01,2,quantile,0.9,1652300
DE,00+,2024-11-21,2024-12-01,2,quantile,0.975,1862300
DE,00+,2024-11-21,2024-12-01,2,mean,NA,1317327.537666
DE,00+,2024-11-21,2024-12-08,3,quantile,0.025,815400
DE,00+,2024-11-21,2024-12-08,3,quantile,0.1,963100
DE,00+,2024-11-21,2024-12-08,3,quantile,0.25,1110100
DE,00+,2024-11-21,2024-12-08,3,quantile,0.5,1290900
DE,00+,2024-11-21,2024-12-08,3,quantile,0.75,1490800
DE,00+,2024-11-21,2024-12-08,3,quantile,0.9,1687700
DE,00+,2024-11-21,2024-12-08,3,quantile,0.975,1927600
DE,00+,2024-11-21,2024-12-08,3,mean,NA,1311937.81165383
DE,00+,2024-11-21,2024-12-15,4,quantile,0.025,782000
DE,00+,2024-11-21,2024-12-15,4,quantile,0.1,938900
DE,00+,2024-11-21,2024-12-15,4,quantile,0.25,1096700
DE,00+,2024-11-21,2024-12-15,4,quantile,0.5,1292500
DE,00+,2024-11-21,2024-12-15,4,quantile,0.75,1510700
DE,00+,2024-11-21,2024-12-15,4,quantile,0.9,1727200
DE,00+,2024-11-21,2024-12-15,4,quantile,0.975,1992700
DE,00+,2024-11-21,2024-12-15,4,mean,NA,1317231.57872682
DE,00+,2024-11-28,2024-12-01,1,quantile,0.025,939500
DE,00+,2024-11-28,2024-12-01,1,quantile,0.1,1060600
DE,00+,2024-11-28,2024-12-01,1,quantile,0.25,1177700
DE,00+,2024-11-28,2024-12-01,1,quantile,0.5,1318000
DE,00+,2024-11-28,2024-12-01,1,quantile,0.75,1469400
DE,00+,2024-11-28,2024-12-01,1,quantile,0.9,1615400
DE,00+,2024-11-28,2024-12-01,1,quantile,0.975,1789900
DE,00+,2024-11-28,2024-12-01,1,mean,NA,1330231.33545391
DE,00+,2024-11-28,2024-12-08,2,quantile,0.025,875700
DE,00+,2024-11-28,2024-12-08,2,quantile,0.1,1011900
DE,00+,2024-11-28,2024-12-08,2,quantile,0.25,1145700
DE,00+,2024-11-28,2024-12-08,2,quantile,0.5,1308000
DE,00+,2024-11-28,2024-12-08,2,quantile,0.75,1485400
DE,00+,2024-11-28,2024-12-08,2,quantile,0.9,1658400
DE,00+,2024-11-28,2024-12-08,2,quantile,0.975,1867200
DE,00+,2024-11-28,2024-12-08,2,mean,NA,1324595.4974777
DE,00+,2024-11-28,2024-12-15,3,quantile,0.025,833400
DE,00+,2024-11-28,2024-12-15,3,quantile,0.1,981400
DE,00+,2024-11-28,2024-12-15,3,quantile,0.25,1128600
DE,00+,2024-11-28,2024-12-15,3,quantile,0.5,1309000
DE,00+,2024-11-28,2024-12-15,3,quantile,0.75,1508200
DE,00+,2024-11-28,2024-12-15,3,quantile,0.9,1704000
DE,00+,2024-11-28,2024-12-15,3,quantile,0.975,1942100
DE,00+,2024-11-28,2024-12-15,3,mean,NA,1329576.06855591
DE,00+,2024-11-28,2024-12-22,4,quantile,0.025,817500
DE,00+,2024-11-28,2024-12-22,4,quantile,0.1,976100
DE,00+,2024-11-28,2024-12-22,4,quantile,0.25,1135000
DE,00+,2024-11-28,2024-12-22,4,quantile,0.5,1331400
DE,00+,2024-11-28,2024-12-22,4,quantile,0.75,1549700
DE,00+,2024-11-28,2024-12-22,4,quantile,0.9,1765600
DE,00+,2024-11-28,2024-12-22,4,quantile,0.975,2029600
DE,00+,2024-11-28,2024-12-22,4,mean,NA,1355439.72663738
DE,00+,2024-12-05,2024-12-08,1,quantile,0.025,908200
DE,00+,2024-12-05,2024-12-08,1,quantile,0.1,1024800
DE,00+,2024-12-05,2024-12-08,1,quantile,0.25,1137500
DE,00+,2024-12-05,2024-12-08,1,quantile,0.5,1272500
DE,00+,2024-12-05,2024-12-08,1,quantile,0.75,1418000
DE,00+,2024-12-05,2024-12-08,1,quantile,0.9,1558400
DE,00+,2024-12-05,2024-12-08,1,quantile,0.975,1725900
DE,00+,2024-12-05,2024-12-08,1,mean,NA,1284149.37550647
DE,00+,2024-12-05,2024-12-15,2,quantile,0.025,856600
DE,00+,2024-12-05,2024-12-15,2,quantile,0.1,988200
DE,00+,2024-12-05,2024-12-15,2,quantile,0.25,1117400
DE,00+,2024-12-05,2024-12-15,2,quantile,0.5,1273900
DE,00+,2024-12-05,2024-12-15,2,quantile,0.75,1444700
DE,00+,2024-12-05,2024-12-15,2,quantile,0.9,1611100
DE,00+,2024-12-05,2024-12-15,2,quantile,0.975,1811700
DE,00+,2024-12-05,2024-12-15,2,mean,NA,1289641.79450511
DE,00+,2024-12-05,2024-12-22,3,quantile,0.025,834100
DE,00+,2024-12-05,2024-12-22,3,quantile,0.1,978600
DE,00+,2024-12-05,2024-12-22,3,quantile,0.25,1121800
DE,00+,2024-12-05,2024-12-22,3,quantile,0.5,1297000
DE,00+,2024-12-05,2024-12-22,3,quantile,0.75,1489800
DE,00+,2024-12-05,2024-12-22,3,quantile,0.9,1679100
DE,00+,2024-12-05,2024-12-22,3,quantile,0.975,1908800
DE,00+,2024-12-05,2024-12-22,3,mean,NA,1316406.28971049
DE,00+,2024-12-05,2024-12-29,4,quantile,0.025,484500
DE,00+,2024-12-05,2024-12-29,4,quantile,0.1,568600
DE,00+,2024-12-05,2024-12-29,4,quantile,0.25,651900
DE,00+,2024-12-05,2024-12-29,4,quantile,0.5,753900
DE,00+,2024-12-05,2024-12-29,4,quantile,0.75,866200
DE,00+,2024-12-05,2024-12-29,4,quantile,0.9,976300
DE,00+,2024-12-05,2024-12-29,4,quantile,0.975,1110000
DE,00+,2024-12-05,2024-12-29,4,mean,NA,765246.917507913
DE,00+,2024-12-12,2024-12-15,1,quantile,0.025,930400
DE,00+,2024-12-12,2024-12-15,1,quantile,0.1,1049500
DE,00+,2024-12-12,2024-12-15,1,quantile,0.25,1164700
DE,00+,2024-12-12,2024-12-15,1,quantile,0.5,1302600
DE,00+,2024-12-12,2024-12-15,1,quantile,0.75,1451100
DE,00+,2024-12-12,2024-12-15,1,quantile,0.9,1594300
DE,00+,2024-12-12,2024-12-15,1,quantile,0.975,1765300
DE,00+,2024-12-12,2024-12-15,1,mean,NA,1314389.08952898
DE,00+,2024-12-12,2024-12-22,2,quantile,0.025,894300
DE,00+,2024-12-12,2024-12-22,2,quantile,0.1,1030100
DE,00+,2024-12-12,2024-12-22,2,quantile,0.25,1163200
DE,00+,2024-12-12,2024-12-22,2,quantile,0.5,1324300
DE,00+,2024-12-12,2024-12-22,2,quantile,0.75,1499900
DE,00+,2024-12-12,2024-12-22,2,quantile,0.9,1670800
DE,00+,2024-12-12,2024-12-22,2,quantile,0.975,1876600
DE,00+,2024-12-12,2024-12-22,2,mean,NA,1340259.60527695
DE,00+,2024-12-12,2024-12-29,3,quantile,0.025,507800
DE,00+,2024-12-12,2024-12-29,3,quantile,0.1,589200
DE,00+,2024-12-12,2024-12-29,3,quantile,0.25,669100
DE,00+,2024-12-12,2024-12-29,3,quantile,0.5,766300
DE,00+,2024-12-12,2024-12-29,3,quantile,0.75,872600
DE,00+,2024-12-12,2024-12-29,3,quantile,0.9,976400
DE,00+,2024-12-12,2024-12-29,3,quantile,0.975,1101700
DE,00+,2024-12-12,2024-12-29,3,mean,NA,776388.899096539
DE,00+,2024-12-12,2025-01-05,4,quantile,0.025,465000
DE,00+,2024-12-12,2025-01-05,4,quantile,0.1,535600
DE,00+,2024-12-12,2025-01-05,4,quantile,0.25,604700
DE,00+,2024-12-12,2025-01-05,4,quantile,0.5,688200
DE,00+,2024-12-12,2025-01-05,4,quantile,0.75,779300
DE,00+,2024-12-12,2025-01-05,4,quantile,0.9,867800
DE,00+,2024-12-12,2025-01-05,4,quantile,0.975,974300
DE,00+,2024-12-12,2025-01-05,4,mean,NA,696472.815976615
DE,00+,2024-12-19,2024-12-22,1,quantile,0.025,988900
DE,00+,2024-12-19,2024-12-22,1,quantile,0.1,1115000
DE,00+,2024-12-19,2024-12-22,1,quantile,0.25,1236900
DE,00+,2024-12-19,2024-12-22,1,quantile,0.5,1382700
DE,00+,2024-12-19,2024-12-22,1,quantile,0.75,1539800
DE,00+,2024-12-19,2024-12-22,1,quantile,0.9,1691000
DE,00+,2024-12-19,2024-12-22,1,quantile,0.975,1871400
DE,00+,2024-12-19,2024-12-22,1,mean,NA,1395135.98197744
DE,00+,2024-12-19,2024-12-29,2,quantile,0.025,544200
DE,00+,2024-12-19,2024-12-29,2,quantile,0.1,623100
DE,00+,2024-12-19,2024-12-29,2,quantile,0.25,700100
DE,00+,2024-12-19,2024-12-29,2,quantile,0.5,793000
DE,00+,2024-12-19,2024-12-29,2,quantile,0.75,893800
DE,00+,2024-12-19,2024-12-29,2,quantile,0.9,991600
DE,00+,2024-12-19,2024-12-29,2,quantile,0.975,1109000
